timestamp,hour,day_of_week,month,is_weekend,weather_code,weather,event,mall_capacity,mall_occupied,mall_available,mall_occupancy,hospital_capacity,hospital_occupied,hospital_available,hospital_occupancy,office_capacity,office_occupied,office_available,office_occupancy,station_capacity,station_occupied,station_available,station_occupancy,market_capacity,market_occupied,market_available,market_occupancy,airport_capacity,airport_occupied,airport_available,airport_occupancy,total_capacity,total_occupied,total_available,total_occupancy
2023-08-14 09:00:00,9,0,8,0,1,rain,0,500,370,130,0.74,300,173,127,0.579,400,277,123,0.694,250,179,71,0.719,200,113,87,0.569,600,232,368,0.387,2250,1344,906,0.597
2023-08-14 10:00:00,10,0,8,0,0,clear,0,500,464,36,0.929,300,175,125,0.584,400,347,53,0.869,250,123,127,0.492,200,119,81,0.595,600,287,313,0.479,2250,1515,735,0.673
2023-08-14 11:00:00,11,0,8,0,2,heavy_rain,0,500,323,177,0.646,300,129,171,0.433,400,225,175,0.564,250,86,164,0.348,200,79,121,0.399,600,180,420,0.301,2250,1022,1228,0.454
2023-08-14 12:00:00,12,0,8,0,1,rain,1,500,495,5,0.99,300,236,64,0.788,400,396,4,0.99,250,169,81,0.679,200,160,40,0.802,600,265,335,0.442,2250,1721,529,0.765
2023-08-14 13:00:00,13,0,8,0,0,clear,0,500,495,5,0.99,300,217,83,0.725,400,357,43,0.894,250,131,119,0.524,200,119,81,0.598,600,277,323,0.462,2250,1596,654,0.709
2023-08-14 14:00:00,14,0,8,0,0,clear,0,500,452,48,0.904,300,188,112,0.628,400,328,72,0.822,250,100,150,0.402,200,100,100,0.5,600,301,299,0.502,2250,1469,781,0.653
2023-08-14 15:00:00,15,0,8,0,1,rain,0,500,380,120,0.762,300,175,125,0.584,400,286,114,0.715,250,92,158,0.371,200,101,99,0.51,600,162,438,0.271,2250,1196,1054,0.532
2023-08-14 16:00:00,16,0,8,0,0,clear,0,500,452,48,0.906,300,192,108,0.64,400,344,56,0.86,250,109,141,0.438,200,111,89,0.558,600,317,283,0.529,2250,1525,725,0.678
2023-08-14 17:00:00,17,0,8,0,0,clear,0,500,495,5,0.99,300,198,102,0.662,400,396,4,0.99,250,247,3,0.99,200,164,36,0.823,600,219,381,0.367,2250,1719,531,0.764
2023-08-14 18:00:00,18,0,8,0,1,rain,1,500,495,5,0.99,300,200,100,0.667,400,396,4,0.99,250,247,3,0.99,200,169,31,0.847,600,305,295,0.51,2250,1812,438,0.805
2023-08-14 19:00:00,19,0,8,0,0,clear,0,500,495,5,0.99,300,230,70,0.767,400,82,318,0.205,250,247,3,0.99,200,148,52,0.743,600,212,388,0.354,2250,1414,836,0.628
2023-08-14 20:00:00,20,0,8,0,0,clear,0,500,383,117,0.767,300,219,81,0.733,400,61,339,0.155,250,97,153,0.392,200,83,117,0.417,600,235,365,0.392,2250,1078,1172,0.479
2023-08-14 21:00:00,21,0,8,0,0,clear,0,500,414,86,0.829,300,245,55,0.818,400,88,312,0.222,250,92,158,0.371,200,124,76,0.624,600,214,386,0.357,2250,1177,1073,0.523
2023-08-14 22:00:00,22,0,8,0,0,clear,0,500,125,375,0.252,300,207,93,0.693,400,64,336,0.161,250,23,227,0.095,200,30,170,0.152,600,306,294,0.51,2250,755,1495,0.336
2023-08-14 23:00:00,23,0,8,0,0,clear,1,500,204,296,0.41,300,249,51,0.833,400,103,297,0.259,250,41,209,0.164,200,44,156,0.22,600,248,352,0.414,2250,889,1361,0.395
2023-08-15 00:00:00,0,1,8,0,0,clear,0,500,49,451,0.099,300,218,82,0.728,400,91,309,0.229,250,19,231,0.078,200,22,178,0.113,600,279,321,0.466,2250,678,1572,0.301
2023-08-15 01:00:00,1,1,8,0,0,clear,0,500,70,430,0.142,300,183,117,0.613,400,68,332,0.17,250,12,238,0.05,200,32,168,0.162,600,312,288,0.521,2250,677,1573,0.301
2023-08-15 02:00:00,2,1,8,0,0,clear,0,500,50,450,0.101,300,217,83,0.726,400,20,380,0.05,250,15,235,0.063,200,10,190,0.05,600,329,271,0.549,2250,641,1609,0.285
2023-08-15 03:00:00,3,1,8,0,2,heavy_rain,0,500,45,455,0.09,300,119,181,0.398,400,37,363,0.094,250,12,238,0.05,200,10,190,0.05,600,245,355,0.409,2250,468,1782,0.208
2023-08-15 04:00:00,4,1,8,0,0,clear,0,500,44,456,0.089,300,204,96,0.681,400,64,336,0.162,250,12,238,0.05,200,22,178,0.115,600,250,350,0.417,2250,596,1654,0.265
2023-08-15 05:00:00,5,1,8,0,1,rain,0,500,78,422,0.157,300,174,126,0.583,400,63,337,0.16,250,25,225,0.101,200,10,190,0.05,600,206,394,0.344,2250,556,1694,0.247
2023-08-15 06:00:00,6,1,8,0,0,clear,0,500,356,144,0.713,300,197,103,0.657,400,78,322,0.195,250,89,161,0.358,200,112,88,0.56,600,267,333,0.446,2250,1099,1151,0.488
2023-08-15 07:00:00,7,1,8,0,1,rain,0,500,277,223,0.555,300,156,144,0.523,400,52,348,0.132,250,124,126,0.498,200,74,126,0.375,600,259,341,0.432,2250,942,1308,0.419
2023-08-15 08:00:00,8,1,8,0,0,clear,0,500,346,154,0.692,300,217,83,0.725,400,282,118,0.706,250,143,107,0.575,200,84,116,0.424,600,295,305,0.493,2250,1367,883,0.608
2023-08-15 09:00:00,9,1,8,0,2,heavy_rain,0,500,338,162,0.676,300,141,159,0.471,400,244,156,0.612,250,162,88,0.651,200,104,96,0.52,600,208,392,0.348,2250,1197,1053,0.532
2023-08-15 10:00:00,10,1,8,0,2,heavy_rain,0,500,328,172,0.658,300,137,163,0.457,400,218,182,0.547,250,82,168,0.33,200,85,115,0.429,600,142,458,0.238,2250,992,1258,0.441
2023-08-15 11:00:00,11,1,8,0,0,clear,0,500,447,53,0.896,300,216,84,0.721,400,346,54,0.866,250,102,148,0.411,200,100,100,0.503,600,264,336,0.441,2250,1475,775,0.656
2023-08-15 12:00:00,12,1,8,0,1,rain,0,500,479,21,0.958,300,155,145,0.519,400,347,53,0.869,250,112,138,0.448,200,130,70,0.654,600,236,364,0.394,2250,1459,791,0.648
2023-08-15 13:00:00,13,1,8,0,0,clear,0,500,495,5,0.99,300,168,132,0.561,400,390,10,0.977,250,144,106,0.578,200,134,66,0.67,600,227,373,0.379,2250,1558,692,0.692
2023-08-15 14:00:00,14,1,8,0,1,rain,0,500,325,175,0.652,300,172,128,0.575,400,333,67,0.834,250,101,149,0.404,200,92,108,0.463,600,183,417,0.306,2250,1206,1044,0.536
2023-08-15 15:00:00,15,1,8,0,1,rain,0,500,410,90,0.82,300,152,148,0.509,400,304,96,0.762,250,110,140,0.444,200,90,110,0.45,600,237,363,0.396,2250,1303,947,0.579
2023-08-15 16:00:00,16,1,8,0,0,clear,1,500,495,5,0.99,300,235,65,0.786,400,396,4,0.99,250,128,122,0.516,200,149,51,0.749,600,304,296,0.508,2250,1707,543,0.759
2023-08-15 17:00:00,17,1,8,0,0,clear,1,500,495,5,0.99,300,246,54,0.82,400,396,4,0.99,250,247,3,0.99,200,198,2,0.99,600,214,386,0.358,2250,1796,454,0.798
2023-08-15 18:00:00,18,1,8,0,0,clear,0,500,495,5,0.99,300,169,131,0.566,400,396,4,0.99,250,247,3,0.99,200,141,59,0.71,600,316,284,0.527,2250,1764,486,0.784
2023-08-15 19:00:00,19,1,8,0,1,rain,0,500,495,5,0.99,300,148,152,0.494,400,54,346,0.137,250,200,50,0.801,200,117,83,0.589,600,240,360,0.401,2250,1254,996,0.557
2023-08-15 20:00:00,20,1,8,0,1,rain,0,500,369,131,0.739,300,152,148,0.508,400,47,353,0.12,250,91,159,0.365,200,89,111,0.449,600,169,431,0.283,2250,917,1333,0.408
2023-08-15 21:00:00,21,1,8,0,1,rain,0,500,357,143,0.716,300,146,154,0.488,400,55,345,0.139,250,82,168,0.329,200,95,105,0.479,600,237,363,0.396,2250,972,1278,0.432
2023-08-15 22:00:00,22,1,8,0,1,rain,0,500,121,379,0.243,300,175,125,0.584,400,35,365,0.089,250,16,234,0.064,200,20,180,0.103,600,259,341,0.432,2250,626,1624,0.278
2023-08-15 23:00:00,23,1,8,0,1,rain,0,500,120,380,0.241,300,165,135,0.551,400,84,316,0.21,250,12,238,0.05,200,37,163,0.188,600,296,304,0.494,2250,714,1536,0.317
2023-08-16 00:00:00,0,2,8,0,0,clear,0,500,81,419,0.163,300,169,131,0.564,400,60,340,0.15,250,12,238,0.05,200,19,181,0.096,600,249,351,0.417,2250,590,1660,0.262
2023-08-16 01:00:00,1,2,8,0,0,clear,0,500,56,444,0.112,300,229,71,0.765,400,65,335,0.165,250,12,238,0.05,200,10,190,0.05,600,299,301,0.5,2250,671,1579,0.298
2023-08-16 02:00:00,2,2,8,0,0,clear,0,500,69,431,0.139,300,183,117,0.61,400,56,344,0.142,250,20,230,0.084,200,13,187,0.067,600,311,289,0.52,2250,652,1598,0.29
2023-08-16 03:00:00,3,2,8,0,0,clear,0,500,40,460,0.081,300,221,79,0.739,400,113,287,0.283,250,17,233,0.072,200,15,185,0.079,600,272,328,0.454,2250,678,1572,0.301
2023-08-16 04:00:00,4,2,8,0,0,clear,0,500,74,426,0.149,300,212,88,0.708,400,90,310,0.226,250,22,228,0.089,200,19,181,0.098,600,227,373,0.379,2250,644,1606,0.286
2023-08-16 05:00:00,5,2,8,0,0,clear,0,500,75,425,0.151,300,212,88,0.707,400,80,320,0.201,250,17,233,0.069,200,14,186,0.072,600,331,269,0.552,2250,729,1521,0.324
2023-08-16 06:00:00,6,2,8,0,0,clear,0,500,376,124,0.753,300,164,136,0.548,400,44,356,0.112,250,82,168,0.331,200,96,104,0.481,600,216,384,0.361,2250,978,1272,0.435
2023-08-16 07:00:00,7,2,8,0,0,clear,0,500,360,140,0.72,300,198,102,0.662,400,104,296,0.26,250,172,78,0.688,200,76,124,0.385,600,269,331,0.449,2250,1179,1071,0.524
2023-08-16 08:00:00,8,2,8,0,0,clear,0,500,365,135,0.73,300,214,86,0.716,400,254,146,0.635,250,156,94,0.624,200,98,102,0.491,600,295,305,0.492,2250,1382,868,0.614
2023-08-16 09:00:00,9,2,8,0,0,clear,0,500,469,31,0.938,300,232,68,0.774,400,346,54,0.866,250,226,24,0.907,200,123,77,0.617,600,309,291,0.516,2250,1705,545,0.758
2023-08-16 10:00:00,10,2,8,0,0,clear,0,500,442,58,0.885,300,191,109,0.639,400,367,33,0.919,250,99,151,0.397,200,139,61,0.696,600,240,360,0.401,2250,1478,772,0.657
2023-08-16 11:00:00,11,2,8,0,0,clear,0,500,484,16,0.969,300,166,134,0.556,400,340,60,0.85,250,117,133,0.471,200,133,67,0.666,600,262,338,0.437,2250,1502,748,0.668
2023-08-16 12:00:00,12,2,8,0,1,rain,0,500,448,52,0.898,300,137,163,0.459,400,352,48,0.881,250,120,130,0.483,200,136,64,0.682,600,217,383,0.363,2250,1410,840,0.627
2023-08-16 13:00:00,13,2,8,0,0,clear,0,500,495,5,0.99,300,205,95,0.687,400,396,4,0.99,250,149,101,0.6,200,148,52,0.744,600,248,352,0.415,2250,1641,609,0.729
2023-08-16 14:00:00,14,2,8,0,1,rain,0,500,340,160,0.681,300,166,134,0.554,400,311,89,0.78,250,81,169,0.326,200,100,100,0.504,600,228,372,0.381,2250,1226,1024,0.545
2023-08-16 15:00:00,15,2,8,0,0,clear,0,500,400,100,0.8,300,205,95,0.684,400,340,60,0.85,250,112,138,0.452,200,109,91,0.547,600,215,385,0.36,2250,1381,869,0.614
2023-08-16 16:00:00,16,2,8,0,2,heavy_rain,0,500,294,206,0.589,300,163,137,0.546,400,243,157,0.61,250,75,175,0.302,200,71,129,0.36,600,177,423,0.295,2250,1023,1227,0.455
2023-08-16 17:00:00,17,2,8,0,0,clear,0,500,495,5,0.99,300,204,96,0.68,400,396,4,0.99,250,239,11,0.959,200,163,37,0.817,600,300,300,0.5,2250,1797,453,0.799
2023-08-16 18:00:00,18,2,8,0,1,rain,0,500,486,14,0.972,300,187,113,0.626,400,369,31,0.924,250,213,37,0.854,200,133,67,0.667,600,196,404,0.328,2250,1584,666,0.704
2023-08-16 19:00:00,19,2,8,0,0,clear,0,500,495,5,0.99,300,198,102,0.662,400,83,317,0.209,250,247,3,0.99,200,160,40,0.803,600,274,326,0.457,2250,1457,793,0.648
2023-08-16 20:00:00,20,2,8,0,2,heavy_rain,0,500,264,236,0.528,300,139,161,0.465,400,68,332,0.172,250,67,183,0.271,200,86,114,0.433,600,176,424,0.294,2250,800,1450,0.356
2023-08-16 21:00:00,21,2,8,0,1,rain,0,500,382,118,0.764,300,164,136,0.547,400,28,372,0.071,250,91,159,0.367,200,94,106,0.474,600,206,394,0.344,2250,965,1285,0.429
2023-08-16 22:00:00,22,2,8,0,2,heavy_rain,0,500,65,435,0.131,300,129,171,0.431,400,32,368,0.08,250,15,235,0.062,200,20,180,0.104,600,206,394,0.344,2250,467,1783,0.208
2023-08-16 23:00:00,23,2,8,0,1,rain,0,500,85,415,0.172,300,193,107,0.646,400,75,325,0.188,250,43,207,0.176,200,30,170,0.152,600,208,392,0.347,2250,634,1616,0.282
2023-08-17 00:00:00,0,3,8,0,0,clear,0,500,55,445,0.111,300,202,98,0.675,400,70,330,0.177,250,18,232,0.072,200,13,187,0.068,600,253,347,0.422,2250,611,1639,0.272
2023-08-17 01:00:00,1,3,8,0,0,clear,0,500,74,426,0.148,300,186,114,0.621,400,67,333,0.17,250,28,222,0.112,200,10,190,0.05,600,246,354,0.41,2250,611,1639,0.272
2023-08-17 02:00:00,2,3,8,0,0,clear,1,500,82,418,0.165,300,297,3,0.99,400,95,305,0.238,250,12,238,0.05,200,18,182,0.094,600,252,348,0.42,2250,756,1494,0.336
2023-08-17 03:00:00,3,3,8,0,0,clear,0,500,57,443,0.116,300,213,87,0.713,400,77,323,0.193,250,26,224,0.106,200,19,181,0.099,600,323,277,0.54,2250,715,1535,0.318
2023-08-17 04:00:00,4,3,8,0,0,clear,0,500,39,461,0.079,300,235,65,0.786,400,24,376,0.062,250,12,238,0.051,200,20,180,0.105,600,290,310,0.484,2250,620,1630,0.276
2023-08-17 05:00:00,5,3,8,0,0,clear,0,500,33,467,0.066,300,203,97,0.677,400,88,312,0.222,250,12,238,0.05,200,11,189,0.059,600,306,294,0.51,2250,653,1597,0.29
2023-08-17 06:00:00,6,3,8,0,1,rain,0,500,287,213,0.575,300,190,110,0.636,400,73,327,0.184,250,78,172,0.313,200,83,117,0.417,600,166,434,0.278,2250,877,1373,0.39
2023-08-17 07:00:00,7,3,8,0,1,rain,0,500,279,221,0.56,300,164,136,0.547,400,87,313,0.218,250,142,108,0.57,200,63,137,0.32,600,220,380,0.368,2250,955,1295,0.424
2023-08-17 08:00:00,8,3,8,0,0,clear,1,500,478,22,0.957,300,246,54,0.82,400,336,64,0.84,250,203,47,0.815,200,113,87,0.569,600,296,304,0.495,2250,1672,578,0.743
2023-08-17 09:00:00,9,3,8,0,2,heavy_rain,0,500,349,151,0.698,300,133,167,0.446,400,219,181,0.549,250,145,105,0.583,200,90,110,0.452,600,175,425,0.292,2250,1111,1139,0.494
2023-08-17 10:00:00,10,3,8,0,1,rain,0,500,412,88,0.824,300,150,150,0.502,400,288,112,0.72,250,104,146,0.416,200,123,77,0.616,600,239,361,0.399,2250,1316,934,0.585
2023-08-17 11:00:00,11,3,8,0,1,rain,0,500,414,86,0.829,300,180,120,0.602,400,300,100,0.751,250,97,153,0.389,200,107,93,0.54,600,189,411,0.315,2250,1287,963,0.572
2023-08-17 12:00:00,12,3,8,0,0,clear,0,500,495,5,0.99,300,231,69,0.773,400,372,28,0.931,250,142,108,0.569,200,156,44,0.781,600,294,306,0.49,2250,1690,560,0.751
2023-08-17 13:00:00,13,3,8,0,0,clear,0,500,492,8,0.985,300,148,152,0.496,400,396,4,0.99,250,124,126,0.497,200,135,65,0.675,600,256,344,0.428,2250,1551,699,0.689
2023-08-17 14:00:00,14,3,8,0,1,rain,0,500,319,181,0.639,300,144,156,0.48,400,247,153,0.619,250,99,151,0.399,200,90,110,0.453,600,233,367,0.389,2250,1132,1118,0.503
2023-08-17 15:00:00,15,3,8,0,0,clear,0,500,448,52,0.897,300,189,111,0.631,400,331,69,0.828,250,94,156,0.376,200,107,93,0.538,600,306,294,0.511,2250,1475,775,0.656
2023-08-17 16:00:00,16,3,8,0,1,rain,0,500,379,121,0.76,300,163,137,0.544,400,271,129,0.68,250,93,157,0.373,200,114,86,0.575,600,149,451,0.249,2250,1169,1081,0.52
2023-08-17 17:00:00,17,3,8,0,0,clear,0,500,495,5,0.99,300,219,81,0.73,400,396,4,0.99,250,247,3,0.99,200,162,38,0.812,600,302,298,0.504,2250,1821,429,0.809
2023-08-17 18:00:00,18,3,8,0,0,clear,0,500,495,5,0.99,300,187,113,0.626,400,396,4,0.99,250,247,3,0.99,200,152,48,0.761,600,322,278,0.537,2250,1799,451,0.8
2023-08-17 19:00:00,19,3,8,0,1,rain,0,500,466,34,0.934,300,190,110,0.635,400,92,308,0.231,250,215,35,0.862,200,129,71,0.65,600,268,332,0.448,2250,1360,890,0.604
2023-08-17 20:00:00,20,3,8,0,0,clear,0,500,423,77,0.848,300,207,93,0.692,400,90,310,0.225,250,99,151,0.399,200,115,85,0.576,600,346,254,0.578,2250,1280,970,0.569
2023-08-17 21:00:00,21,3,8,0,2,heavy_rain,0,500,267,233,0.535,300,137,163,0.458,400,29,371,0.075,250,85,165,0.34,200,69,131,0.35,600,214,386,0.358,2250,801,1449,0.356
2023-08-17 22:00:00,22,3,8,0,0,clear,0,500,134,366,0.269,300,215,85,0.719,400,50,350,0.127,250,12,238,0.05,200,42,158,0.21,600,227,373,0.38,2250,680,1570,0.302
2023-08-17 23:00:00,23,3,8,0,1,rain,0,500,88,412,0.176,300,195,105,0.653,400,98,302,0.246,250,21,229,0.084,200,30,170,0.151,600,222,378,0.37,2250,654,1596,0.291
2023-08-18 00:00:00,0,4,8,0,1,rain,0,500,65,435,0.131,300,161,139,0.539,400,47,353,0.119,250,12,238,0.05,200,13,187,0.068,600,331,269,0.553,2250,629,1621,0.28
2023-08-18 01:00:00,1,4,8,0,2,heavy_rain,0,500,76,424,0.154,300,140,160,0.468,400,20,380,0.05,250,12,238,0.05,200,10,190,0.05,600,239,361,0.399,2250,497,1753,0.221
2023-08-18 02:00:00,2,4,8,0,0,clear,0,500,55,445,0.111,300,196,104,0.653,400,80,320,0.201,250,33,217,0.135,200,17,183,0.09,600,251,349,0.419,2250,632,1618,0.281
2023-08-18 03:00:00,3,4,8,0,0,clear,0,500,47,453,0.096,300,199,101,0.664,400,64,336,0.162,250,18,232,0.074,200,10,190,0.05,600,215,385,0.358,2250,553,1697,0.246
2023-08-18 04:00:00,4,4,8,0,0,clear,0,500,82,418,0.165,300,202,98,0.673,400,51,349,0.128,250,12,238,0.05,200,22,178,0.113,600,222,378,0.371,2250,591,1659,0.263
2023-08-18 05:00:00,5,4,8,0,0,clear,0,500,72,428,0.144,300,181,119,0.604,400,96,304,0.241,250,12,238,0.05,200,21,179,0.106,600,305,295,0.509,2250,687,1563,0.305
2023-08-18 06:00:00,6,4,8,0,0,clear,0,500,348,152,0.697,300,178,122,0.595,400,77,323,0.194,250,97,153,0.389,200,80,120,0.4,600,266,334,0.444,2250,1046,1204,0.465
2023-08-18 07:00:00,7,4,8,0,0,clear,0,500,370,130,0.741,300,176,124,0.588,400,46,354,0.116,250,153,97,0.615,200,111,89,0.557,600,254,346,0.424,2250,1110,1140,0.493
2023-08-18 08:00:00,8,4,8,0,0,clear,0,500,326,174,0.653,300,199,101,0.666,400,244,156,0.612,250,151,99,0.608,200,94,106,0.471,600,231,369,0.386,2250,1245,1005,0.553
2023-08-18 09:00:00,9,4,8,0,0,clear,0,500,494,6,0.988,300,145,155,0.486,400,364,36,0.911,250,202,48,0.811,200,105,95,0.526,600,292,308,0.488,2250,1602,648,0.712
2023-08-18 10:00:00,10,4,8,0,0,clear,0,500,495,5,0.99,300,160,140,0.536,400,340,60,0.85,250,103,147,0.412,200,130,70,0.65,600,316,284,0.527,2250,1544,706,0.686
2023-08-18 11:00:00,11,4,8,0,1,rain,0,500,378,122,0.757,300,168,132,0.561,400,333,67,0.835,250,115,135,0.462,200,107,93,0.537,600,276,324,0.462,2250,1377,873,0.612
2023-08-18 12:00:00,12,4,8,0,0,clear,0,500,495,5,0.99,300,212,88,0.71,400,396,4,0.99,250,133,117,0.533,200,147,53,0.737,600,302,298,0.504,2250,1685,565,0.749
2023-08-18 13:00:00,13,4,8,0,0,clear,0,500,495,5,0.99,300,207,93,0.692,400,356,44,0.891,250,153,97,0.612,200,154,46,0.772,600,265,335,0.442,2250,1630,620,0.724
2023-08-18 14:00:00,14,4,8,0,0,clear,0,500,413,87,0.827,300,231,69,0.771,400,284,116,0.711,250,99,151,0.4,200,98,102,0.492,600,232,368,0.387,2250,1357,893,0.603
2023-08-18 15:00:00,15,4,8,0,1,rain,1,500,495,5,0.99,300,227,73,0.757,400,352,48,0.881,250,111,139,0.447,200,140,60,0.704,600,299,301,0.499,2250,1624,626,0.722
2023-08-18 16:00:00,16,4,8,0,0,clear,0,500,436,64,0.872,300,176,124,0.59,400,309,91,0.773,250,109,141,0.437,200,109,91,0.549,600,350,250,0.585,2250,1489,761,0.662
2023-08-18 17:00:00,17,4,8,0,1,rain,0,500,473,27,0.946,300,146,154,0.489,400,368,32,0.922,250,212,38,0.851,200,124,76,0.62,600,209,391,0.349,2250,1532,718,0.681
2023-08-18 18:00:00,18,4,8,0,1,rain,0,500,495,5,0.99,300,182,118,0.608,400,348,52,0.871,250,222,28,0.889,200,137,63,0.689,600,251,349,0.419,2250,1635,615,0.727
2023-08-18 19:00:00,19,4,8,0,1,rain,0,500,452,48,0.905,300,160,140,0.534,400,61,339,0.153,250,215,35,0.861,200,115,85,0.579,600,223,377,0.372,2250,1226,1024,0.545
2023-08-18 20:00:00,20,4,8,0,2,heavy_rain,0,500,253,247,0.508,300,140,160,0.469,400,64,336,0.161,250,68,182,0.272,200,68,132,0.342,600,181,419,0.303,2250,774,1476,0.344
2023-08-18 21:00:00,21,4,8,0,0,clear,0,500,394,106,0.79,300,187,113,0.626,400,58,342,0.146,250,100,150,0.4,200,115,85,0.578,600,347,253,0.58,2250,1201,1049,0.534
2023-08-18 22:00:00,22,4,8,0,1,rain,0,500,105,395,0.21,300,146,154,0.487,400,28,372,0.072,250,27,223,0.111,200,25,175,0.128,600,172,428,0.288,2250,503,1747,0.224
2023-08-18 23:00:00,23,4,8,0,0,clear,1,500,189,311,0.378,300,258,42,0.861,400,93,307,0.234,250,42,208,0.169,200,40,160,0.202,600,480,120,0.801,2250,1102,1148,0.49
2023-08-19 00:00:00,0,5,8,1,0,clear,0,500,85,415,0.172,300,234,66,0.782,400,113,287,0.285,250,28,222,0.112,200,16,184,0.083,600,334,266,0.558,2250,810,1440,0.36
2023-08-19 01:00:00,1,5,8,1,1,rain,0,500,105,395,0.211,300,183,117,0.611,400,65,335,0.164,250,12,238,0.05,200,10,190,0.05,600,214,386,0.358,2250,589,1661,0.262
2023-08-19 02:00:00,2,5,8,1,2,heavy_rain,0,500,105,395,0.21,300,161,139,0.538,400,43,357,0.108,250,34,216,0.14,200,11,189,0.058,600,197,403,0.33,2250,551,1699,0.245
2023-08-19 03:00:00,3,5,8,1,1,rain,0,500,70,430,0.14,300,172,128,0.576,400,84,316,0.211,250,16,234,0.065,200,15,185,0.076,600,242,358,0.404,2250,599,1651,0.266
2023-08-19 04:00:00,4,5,8,1,0,clear,0,500,105,395,0.211,300,173,127,0.578,400,107,293,0.27,250,12,238,0.05,200,20,180,0.102,600,303,297,0.506,2250,720,1530,0.32
2023-08-19 05:00:00,5,5,8,1,1,rain,0,500,38,462,0.076,300,202,98,0.675,400,37,363,0.093,250,12,238,0.05,200,10,190,0.05,600,187,413,0.313,2250,486,1764,0.216
2023-08-19 06:00:00,6,5,8,1,0,clear,0,500,495,5,0.99,300,252,48,0.843,400,81,319,0.203,250,118,132,0.476,200,120,80,0.604,600,267,333,0.446,2250,1333,917,0.592
2023-08-19 07:00:00,7,5,8,1,0,clear,0,500,495,5,0.99,300,199,101,0.667,400,57,343,0.143,250,177,73,0.711,200,143,57,0.719,600,277,323,0.463,2250,1348,902,0.599
2023-08-19 08:00:00,8,5,8,1,0,clear,0,500,495,5,0.99,300,193,107,0.645,400,68,332,0.171,250,173,77,0.696,200,112,88,0.564,600,320,280,0.535,2250,1361,889,0.605
2023-08-19 09:00:00,9,5,8,1,1,rain,0,500,495,5,0.99,300,195,105,0.65,400,85,315,0.214,250,181,69,0.725,200,115,85,0.577,600,292,308,0.488,2250,1363,887,0.606
2023-08-19 10:00:00,10,5,8,1,0,clear,0,500,495,5,0.99,300,232,68,0.775,400,101,299,0.253,250,144,106,0.577,200,155,45,0.776,600,328,272,0.547,2250,1455,795,0.647
2023-08-19 11:00:00,11,5,8,1,0,clear,0,500,495,5,0.99,300,204,96,0.682,400,47,353,0.119,250,124,126,0.497,200,149,51,0.748,600,324,276,0.541,2250,1343,907,0.597
2023-08-19 12:00:00,12,5,8,1,1,rain,0,500,495,5,0.99,300,169,131,0.567,400,67,333,0.169,250,130,120,0.52,200,139,61,0.697,600,344,256,0.574,2250,1344,906,0.597
2023-08-19 13:00:00,13,5,8,1,2,heavy_rain,0,500,487,13,0.975,300,181,119,0.606,400,51,349,0.129,250,110,140,0.441,200,117,83,0.586,600,295,305,0.493,2250,1241,1009,0.552
2023-08-19 14:00:00,14,5,8,1,0,clear,0,500,495,5,0.99,300,263,37,0.88,400,56,344,0.142,250,136,114,0.545,200,142,58,0.715,600,281,319,0.469,2250,1373,877,0.61
2023-08-19 15:00:00,15,5,8,1,2,heavy_rain,0,500,462,38,0.926,300,149,151,0.498,400,85,315,0.215,250,103,147,0.415,200,92,108,0.461,600,167,433,0.279,2250,1058,1192,0.47
2023-08-19 16:00:00,16,5,8,1,0,clear,0,500,495,5,0.99,300,225,75,0.75,400,20,380,0.05,250,104,146,0.418,200,128,72,0.642,600,290,310,0.483,2250,1262,988,0.561
2023-08-19 17:00:00,17,5,8,1,1,rain,0,500,495,5,0.99,300,203,97,0.678,400,58,342,0.146,250,247,3,0.99,200,147,53,0.739,600,346,254,0.577,2250,1496,754,0.665
2023-08-19 18:00:00,18,5,8,1,1,rain,0,500,495,5,0.99,300,185,115,0.617,400,100,300,0.251,250,235,15,0.94,200,147,53,0.738,600,225,375,0.376,2250,1387,863,0.616
2023-08-19 19:00:00,19,5,8,1,0,clear,0,500,495,5,0.99,300,247,53,0.824,400,92,308,0.232,250,247,3,0.99,200,156,44,0.782,600,258,342,0.432,2250,1495,755,0.664
2023-08-19 20:00:00,20,5,8,1,1,rain,0,500,485,15,0.972,300,162,138,0.542,400,50,350,0.126,250,101,149,0.406,200,100,100,0.503,600,180,420,0.301,2250,1078,1172,0.479
2023-08-19 21:00:00,21,5,8,1,1,rain,0,500,469,31,0.94,300,178,122,0.594,400,42,358,0.105,250,87,163,0.35,200,108,92,0.545,600,372,228,0.621,2250,1256,994,0.558
2023-08-19 22:00:00,22,5,8,1,1,rain,0,500,159,341,0.319,300,212,88,0.707,400,76,324,0.192,250,13,237,0.053,200,29,171,0.149,600,220,380,0.368,2250,709,1541,0.315
2023-08-19 23:00:00,23,5,8,1,1,rain,0,500,138,362,0.277,300,225,75,0.753,400,83,317,0.208,250,30,220,0.124,200,43,157,0.217,600,222,378,0.371,2250,741,1509,0.329
2023-08-20 00:00:00,0,6,8,1,1,rain,0,500,85,415,0.171,300,186,114,0.623,400,79,321,0.2,250,12,238,0.05,200,14,186,0.074,600,174,426,0.29,2250,550,1700,0.244
2023-08-20 01:00:00,1,6,8,1,0,clear,0,500,58,442,0.117,300,247,53,0.826,400,118,282,0.296,250,18,232,0.074,200,19,181,0.099,600,285,315,0.477,2250,745,1505,0.331
